u,v,l1,l2
276,297,3,1
276,299,3,1
276,300,3,4
276,302,3,3
276,303,3,5
276,305,3,3
276,306,3,2
276,307,3,3
276,308,3,0
276,313,3,3
276,314,3,8
276,315,3,1
276,316,3,2
276,317,3,0
276,320,3,4
276,321,3,7
276,323,3,3
276,324,3,1
276,325,3,6
276,326,3,7
276,327,3,2
276,328,3,3
276,329,3,5
276,331,3,0
276,332,3,8
276,335,3,4
276,336,3,6
276,337,3,9
276,339,3,5
276,341,3,2
276,342,3,4
276,343,3,8
276,344,3,6
276,345,3,4
276,347,3,8
276,351,3,7
276,352,3,6
276,354,3,3
276,355,3,0
276,356,3,5
276,358,3,8
276,360,3,1
276,362,3,3
276,365,3,7
276,366,3,3
276,368,3,4
276,369,3,0
276,370,3,0
276,372,3,0
276,373,3,5
276,374,3,8
276,375,3,4
276,380,3,4
276,381,3,4
276,390,3,0
276,393,3,9
276,394,3,2
276,395,3,3
276,396,3,9
276,398,3,5
276,401,3,2
276,406,3,9
276,409,3,3
276,410,3,0
276,411,3,8
276,412,3,0
276,413,3,7
276,416,3,6
276,418,3,4
276,421,3,2
276,422,3,5
276,425,3,4
276,427,3,2
276,429,3,1
276,431,3,7
276,435,3,6
276,437,3,5
276,439,3,6
276,440,3,7
276,441,3,1
276,443,3,3
276,446,3,4
276,449,3,2
276,451,3,3
276,452,3,6
276,453,3,2
276,454,3,0
276,457,3,4
276,458,3,4
276,459,3,7
276,460,3,6
276,461,3,7
276,462,3,6
276,463,3,5
276,464,3,0
276,466,3,4
276,467,3,4
276,469,3,5
276,470,3,9
276,475,3,1
276,476,3,6
276,477,3,5
276,478,3,0
276,480,3,6
276,482,3,5
276,485,3,0
276,486,3,2
276,487,3,0
276,488,3,5
276,489,3,7
276,491,3,4
276,492,3,4
276,494,3,9
276,495,3,9
276,500,3,1
276,504,3,9
276,509,3,8
276,510,3,7
276,511,3,5
276,512,3,5
276,513,3,6
276,516,3,2
276,519,3,8
276,520,3,8
276,521,3,8
276,522,3,1
276,523,3,0
276,524,3,1
276,525,3,0
276,526,3,4
276,527,3,5
276,528,3,7
276,529,3,9
276,531,3,3
276,532,3,3
276,534,3,5
276,535,3,9
276,536,3,1
276,537,3,9
276,538,3,7
276,540,3,8
276,542,3,8
276,544,3,4
276,545,3,4
276,546,3,5
276,547,3,3
277,278,7,9
277,279,7,9
277,280,7,9
277,282,7,8
277,284,7,7
277,285,7,3
277,286,7,4
277,289,7,6
277,290,7,5
277,292,7,6
277,294,7,0
277,295,7,4
277,297,7,1
277,299,7,1
277,300,7,4
277,301,7,2
277,302,7,3
277,303,7,5
277,304,7,1
277,308,7,0
277,310,7,1
277,312,7,2
277,314,7,8
277,316,7,2
277,320,7,4
277,322,7,4
277,323,7,3
277,326,7,7
277,327,7,2
277,328,7,3
277,329,7,5
277,330,7,0
277,332,7,8
277,333,7,4
277,334,7,9
277,338,7,2
277,342,7,4
277,343,7,8
277,345,7,4
277,346,7,7
277,347,7,8
277,348,7,8
277,351,7,7
277,353,7,6
277,354,7,3
277,355,7,0
277,357,7,1
277,361,7,4
277,362,7,3
277,363,7,2
277,364,7,7
277,368,7,4
277,369,7,0
277,370,7,0
277,371,7,7
277,374,7,8
277,375,7,4
277,377,7,1
277,378,7,5
277,379,7,3
277,380,7,4
277,382,7,1
277,384,7,4
277,387,7,6
277,389,7,1
277,390,7,0
277,392,7,3
277,393,7,9
277,394,7,2
277,395,7,3
277,400,7,9
277,401,7,2
277,403,7,8
277,405,7,9
277,407,7,4
277,408,7,3
277,409,7,3
277,417,7,4
277,418,7,4
277,422,7,5
277,424,7,2
277,429,7,1
277,430,7,1
277,432,7,0
277,433,7,7
277,436,7,0
277,438,7,2
277,440,7,7
277,441,7,1
277,444,7,2
277,445,7,1
277,446,7,4
277,449,7,2
277,450,7,7
277,451,7,3
277,453,7,2
277,454,7,0
277,455,7,1
277,456,7,8
277,458,7,4
277,462,7,6
277,464,7,0
277,467,7,4
277,468,7,3
277,472,7,6
277,475,7,1
277,478,7,0
277,481,7,0
277,482,7,5
277,483,7,9
277,485,7,0
277,487,7,0
277,491,7,4
277,493,7,8
277,495,7,9
277,496,7,2
277,499,7,9
277,500,7,1
277,501,7,9
277,502,7,1
277,505,7,1
277,506,7,7
277,507,7,0
277,508,7,9
277,509,7,8
277,510,7,7
277,511,7,5
277,512,7,5
277,513,7,6
277,514,7,3
277,515,7,7
277,517,7,8
277,518,7,2
277,522,7,1
277,524,7,1
277,526,7,4
277,529,7,9
277,530,7,3
277,534,7,5
277,535,7,9
277,536,7,1
277,537,7,9
277,538,7,7
277,541,7,9
277,542,7,8
277,544,7,4
277,545,7,4
277,546,7,5
277,547,7,3
277,548,7,6
278,282,9,8
278,284,9,7
278,285,9,3
278,288,9,4
278,289,9,6
278,291,9,9
278,292,9,6
278,293,9,3
278,295,9,4
278,296,9,4
278,297,9,1
278,299,9,1
278,300,9,4
278,302,9,3
278,303,9,5
278,308,9,0
278,309,9,3
278,311,9,8
278,313,9,3
278,314,9,8
278,315,9,1
278,323,9,3
278,324,9,1
278,325,9,6
278,326,9,7
278,328,9,3
278,329,9,5
278,331,9,0
278,332,9,8
278,333,9,4
278,334,9,9
278,335,9,4
278,336,9,6
278,339,9,5
278,340,9,5
278,342,9,4
278,344,9,6
278,345,9,4
278,346,9,7
278,347,9,8
278,348,9,8
278,349,9,8
278,350,9,7
278,353,9,6
278,354,9,3
278,355,9,0
278,357,9,1
278,358,9,8
278,359,9,3
278,361,9,4
278,362,9,3
278,364,9,7
278,371,9,7
278,372,9,0
278,373,9,5
278,375,9,4
278,376,9,9
278,377,9,1
278,379,9,3
278,380,9,4
278,382,9,1
278,384,9,4
278,385,9,4
278,388,9,5
278,390,9,0
278,391,9,6
278,392,9,3
278,393,9,9
278,394,9,2
278,396,9,9
278,397,9,8
278,399,9,9
278,402,9,6
278,404,9,8
278,407,9,4
278,408,9,3
278,410,9,0
278,411,9,8
278,412,9,0
278,415,9,9
278,416,9,6
278,417,9,4
278,418,9,4
278,420,9,6
278,423,9,0
278,424,9,2
278,425,9,4
278,426,9,5
278,427,9,2
278,428,9,3
278,430,9,1
278,432,9,0
278,433,9,7
278,434,9,0
278,435,9,6
278,436,9,0
278,437,9,5
278,439,9,6
278,441,9,1
278,442,9,9
278,445,9,1
278,446,9,4
278,448,9,8
278,449,9,2
278,451,9,3
278,455,9,1
278,456,9,8
278,457,9,4
278,458,9,4
278,459,9,7
278,464,9,0
278,465,9,3
278,468,9,3
278,469,9,5
278,470,9,9
278,471,9,8
278,473,9,5
278,475,9,1
278,476,9,6
278,479,9,9
278,480,9,6
278,481,9,0
278,483,9,9
278,484,9,1
278,486,9,2
278,487,9,0
278,488,9,5
278,489,9,7
278,492,9,4
278,498,9,1
278,501,9,9
278,503,9,4
278,504,9,9
278,505,9,1
278,507,9,0
278,508,9,9
278,509,9,8
278,510,9,7
278,513,9,6
278,514,9,3
278,517,9,8
278,521,9,8
278,523,9,0
278,525,9,0
278,527,9,5
278,528,9,7
278,529,9,9
278,531,9,3
278,532,9,3
278,536,9,1
278,537,9,9
278,538,9,7
278,542,9,8
278,544,9,4
278,545,9,4
278,548,9,6
278,549,9,4
279,281,9,7
279,282,9,8
279,283,9,3
279,285,9,3
279,286,9,4
279,287,9,9
279,291,9,9
279,292,9,6
279,293,9,3
279,294,9,0
279,298,9,5
279,299,9,1
279,300,9,4
279,302,9,3
279,303,9,5
279,305,9,3
279,306,9,2
279,307,9,3
279,308,9,0
279,312,9,2
279,317,9,0
279,319,9,5
279,320,9,4
279,322,9,4
279,323,9,3
279,326,9,7
279,329,9,5
279,330,9,0
279,332,9,8
279,334,9,9
279,335,9,4
279,336,9,6
279,337,9,9
279,338,9,2
279,339,9,5
279,341,9,2
279,342,9,4
279,343,9,8
279,344,9,6
279,345,9,4
279,346,9,7
279,347,9,8
279,348,9,8
279,349,9,8
279,351,9,7
279,352,9,6
279,353,9,6
279,354,9,3
279,355,9,0
279,356,9,5
279,358,9,8
279,363,9,2
279,365,9,7
279,366,9,3
279,369,9,0
279,370,9,0
279,372,9,0
279,374,9,8
279,377,9,1
279,378,9,5
279,379,9,3
279,380,9,4
279,381,9,4
279,384,9,4
279,385,9,4
279,386,9,0
279,388,9,5
279,389,9,1
279,390,9,0
279,391,9,6
279,392,9,3
279,393,9,9
279,394,9,2
279,397,9,8
279,399,9,9
279,400,9,9
279,402,9,6
279,405,9,9
279,408,9,3
279,410,9,0
279,411,9,8
279,412,9,0
279,418,9,4
279,419,9,9
279,420,9,6
279,421,9,2
279,422,9,5
279,423,9,0
279,426,9,5
279,428,9,3
279,430,9,1
279,433,9,7
279,434,9,0
279,435,9,6
279,436,9,0
279,437,9,5
279,439,9,6
279,440,9,7
279,441,9,1
279,442,9,9
279,443,9,3
279,444,9,2
279,445,9,1
279,449,9,2
279,452,9,6
279,454,9,0
279,455,9,1
279,458,9,4
279,461,9,7
279,464,9,0
279,466,9,4
279,467,9,4
279,469,9,5
279,470,9,9
279,471,9,8
279,473,9,5
279,474,9,6
279,475,9,1
279,476,9,6
279,477,9,5
279,479,9,9
279,480,9,6
279,483,9,9
279,485,9,0
279,486,9,2
279,488,9,5
279,489,9,7
279,490,9,1
279,491,9,4
279,492,9,4
279,493,9,8
279,494,9,9
279,497,9,7
279,498,9,1
279,499,9,9
279,500,9,1
279,501,9,9
279,503,9,4
279,504,9,9
279,506,9,7
279,507,9,0
279,508,9,9
279,513,9,6
279,517,9,8
279,518,9,2
279,520,9,8
279,521,9,8
279,522,9,1
279,523,9,0
279,526,9,4
279,527,9,5
279,528,9,7
279,530,9,3
279,531,9,3
279,532,9,3
279,533,9,9
279,536,9,1
279,537,9,9
279,540,9,8
279,541,9,9
279,542,9,8
279,543,9,5
279,545,9,4
279,546,9,5
279,548,9,6
280,281,9,7
280,282,9,8
280,283,9,3
280,286,9,4
280,288,9,4
280,291,9,9
280,296,9,4
280,299,9,1
280,301,9,2
280,302,9,3
280,303,9,5
280,307,9,3
280,308,9,0
280,310,9,1
280,315,9,1
280,317,9,0
280,318,9,0
280,319,9,5
280,320,9,4
280,321,9,7
280,322,9,4
280,324,9,1
280,326,9,7
280,327,9,2
280,328,9,3
280,330,9,0
280,333,9,4
280,335,9,4
280,336,9,6
280,339,9,5
280,341,9,2
280,343,9,8
280,346,9,7
280,347,9,8
280,350,9,7
280,351,9,7
280,357,9,1
280,360,9,1
280,362,9,3
280,363,9,2
280,365,9,7
280,367,9,5
280,371,9,7
280,372,9,0
280,377,9,1
280,379,9,3
280,381,9,4
280,382,9,1
280,384,9,4
280,385,9,4
280,387,9,6
280,388,9,5
280,389,9,1
280,393,9,9
280,394,9,2
280,398,9,5
280,399,9,9
280,400,9,9
280,401,9,2
280,402,9,6
280,403,9,8
280,404,9,8
280,407,9,4
280,408,9,3
280,409,9,3
280,412,9,0
280,414,9,8
280,415,9,9
280,416,9,6
280,419,9,9
280,420,9,6
280,423,9,0
280,428,9,3
280,429,9,1
280,430,9,1
280,431,9,7
280,434,9,0
280,435,9,6
280,436,9,0
280,437,9,5
280,439,9,6
280,440,9,7
280,442,9,9
280,448,9,8
280,449,9,2
280,454,9,0
280,455,9,1
280,456,9,8
280,457,9,4
280,458,9,4
280,459,9,7
280,462,9,6
280,464,9,0
280,465,9,3
280,466,9,4
280,467,9,4
280,469,9,5
280,471,9,8
280,479,9,9
280,481,9,0
280,484,9,1
280,485,9,0
280,486,9,2
280,490,9,1
280,491,9,4
280,493,9,8
280,494,9,9
280,496,9,2
280,497,9,7
280,502,9,1
280,503,9,4
280,504,9,9
280,505,9,1
280,506,9,7
280,507,9,0
280,508,9,9
280,512,9,5
280,513,9,6
280,514,9,3
280,515,9,7
280,516,9,2
280,517,9,8
280,519,9,8
280,521,9,8
280,523,9,0
280,525,9,0
280,526,9,4
280,527,9,5
280,528,9,7
280,530,9,3
280,532,9,3
280,537,9,9
280,539,9,4
280,540,9,8
280,541,9,9
280,545,9,4
280,546,9,5
280,547,9,3
280,548,9,6
280,549,9,4
281,284,7,7
281,285,7,3
281,287,7,9
281,290,7,5
281,292,7,6
281,295,7,4
281,299,7,1
281,301,7,2
281,304,7,1
281,306,7,2
281,308,7,0
281,309,7,3
281,310,7,1
281,314,7,8
281,315,7,1
281,317,7,0
281,319,7,5
281,320,7,4
281,321,7,7
281,323,7,3
281,324,7,1
281,325,7,6
281,327,7,2
281,328,7,3
281,329,7,5
281,330,7,0
281,333,7,4
281,334,7,9
281,335,7,4
281,336,7,6
281,338,7,2
281,339,7,5
281,341,7,2
281,343,7,8
281,347,7,8
281,348,7,8
281,353,7,6
281,358,7,8
281,359,7,3
281,360,7,1
281,362,7,3
281,363,7,2
281,365,7,7
281,366,7,3
281,372,7,0
281,374,7,8
281,376,7,9
281,378,7,5
281,379,7,3
281,380,7,4
281,381,7,4
281,386,7,0
281,388,7,5
281,393,7,9
281,394,7,2
281,395,7,3
281,396,7,9
281,398,7,5
281,401,7,2
281,402,7,6
281,403,7,8
281,405,7,9
281,407,7,4
281,408,7,3
281,409,7,3
281,410,7,0
281,411,7,8
281,414,7,8
281,415,7,9
281,416,7,6
281,417,7,4
281,418,7,4
281,423,7,0
281,424,7,2
281,425,7,4
281,427,7,2
281,429,7,1
281,432,7,0
281,433,7,7
281,435,7,6
281,436,7,0
281,438,7,2
281,439,7,6
281,442,7,9
281,443,7,3
281,444,7,2
281,445,7,1
281,446,7,4
281,448,7,8
281,449,7,2
281,450,7,7
281,452,7,6
281,455,7,1
281,459,7,7
281,461,7,7
281,463,7,5
281,465,7,3
281,469,7,5
281,470,7,9
281,471,7,8
281,472,7,6
281,473,7,5
281,474,7,6
281,476,7,6
281,477,7,5
281,478,7,0
281,479,7,9
281,481,7,0
281,482,7,5
281,483,7,9
281,488,7,5
281,491,7,4
281,492,7,4
281,493,7,8
281,494,7,9
281,498,7,1
281,499,7,9
281,500,7,1
281,502,7,1
281,504,7,9
281,505,7,1
281,513,7,6
281,515,7,7
281,516,7,2
281,517,7,8
281,518,7,2
281,523,7,0
281,524,7,1
281,525,7,0
281,526,7,4
281,527,7,5
281,529,7,9
281,532,7,3
281,533,7,9
281,534,7,5
281,535,7,9
281,539,7,4
281,540,7,8
281,541,7,9
281,542,7,8
281,547,7,3
281,548,7,6
281,549,7,4
282,283,8,3
282,284,8,7
282,286,8,4
282,287,8,9
282,288,8,4
282,290,8,5
282,291,8,9
282,292,8,6
282,293,8,3
282,294,8,0
282,295,8,4
282,296,8,4
282,297,8,1
282,300,8,4
282,302,8,3
282,305,8,3
282,307,8,3
282,309,8,3
282,310,8,1
282,311,8,8
282,314,8,8
282,315,8,1
282,317,8,0
282,320,8,4
282,325,8,6
282,326,8,7
282,328,8,3
282,329,8,5
282,330,8,0
282,331,8,0
282,332,8,8
282,333,8,4
282,334,8,9
282,335,8,4
282,336,8,6
282,337,8,9
282,339,8,5
282,340,8,5
282,341,8,2
282,347,8,8
282,348,8,8
282,349,8,8
282,354,8,3
282,356,8,5
282,358,8,8
282,359,8,3
282,360,8,1
282,361,8,4
282,365,8,7
282,367,8,5
282,368,8,4
282,371,8,7
282,377,8,1
282,378,8,5
282,379,8,3
282,380,8,4
282,382,8,1
282,384,8,4
282,385,8,4
282,387,8,6
282,392,8,3
282,393,8,9
282,399,8,9
282,403,8,8
282,404,8,8
282,405,8,9
282,407,8,4
282,408,8,3
282,411,8,8
282,414,8,8
282,415,8,9
282,416,8,6
282,418,8,4
282,419,8,9
282,422,8,5
282,426,8,5
282,427,8,2
282,430,8,1
282,431,8,7
282,432,8,0
282,435,8,6
282,436,8,0
282,437,8,5
282,439,8,6
282,440,8,7
282,441,8,1
282,442,8,9
282,443,8,3
282,444,8,2
282,447,8,7
282,449,8,2
282,451,8,3
282,453,8,2
282,454,8,0
282,455,8,1
282,457,8,4
282,458,8,4
282,459,8,7
282,461,8,7
282,466,8,4
282,467,8,4
282,468,8,3
282,471,8,8
282,473,8,5
282,475,8,1
282,479,8,9
282,482,8,5
282,484,8,1
282,485,8,0
282,489,8,7
282,490,8,1
282,493,8,8
282,494,8,9
282,495,8,9
282,496,8,2
282,501,8,9
282,502,8,1
282,503,8,4
282,505,8,1
282,507,8,0
282,508,8,9
282,512,8,5
282,515,8,7
282,517,8,8
282,518,8,2
282,519,8,8
282,520,8,8
282,522,8,1
282,524,8,1
282,525,8,0
282,531,8,3
282,532,8,3
282,533,8,9
282,541,8,9
282,544,8,4
282,545,8,4
282,546,8,5
282,548,8,6
282,549,8,4
283,285,3,3
283,287,3,9
283,289,3,6
283,290,3,5
283,293,3,3
283,296,3,4
283,299,3,1
283,300,3,4
283,301,3,2
283,302,3,3
283,303,3,5
283,304,3,1
283,306,3,2
283,307,3,3
283,308,3,0
283,309,3,3
283,315,3,1
283,317,3,0
283,318,3,0
283,319,3,5
283,320,3,4
283,321,3,7
283,322,3,4
283,323,3,3
283,324,3,1
283,325,3,6
283,326,3,7
283,327,3,2
283,328,3,3
283,329,3,5
283,330,3,0
283,332,3,8
283,333,3,4
283,334,3,9
283,335,3,4
283,337,3,9
283,338,3,2
283,340,3,5
283,343,3,8
283,345,3,4
283,347,3,8
283,349,3,8
283,351,3,7
283,355,3,0
283,356,3,5
283,358,3,8
283,362,3,3
283,363,3,2
283,364,3,7
283,366,3,3
283,367,3,5
283,368,3,4
283,369,3,0
283,371,3,7
283,372,3,0
283,374,3,8
283,375,3,4
283,377,3,1
283,378,3,5
283,379,3,3
283,381,3,4
283,382,3,1
283,383,3,0
283,386,3,0
283,387,3,6
283,388,3,5
283,391,3,6
283,392,3,3
283,393,3,9
283,394,3,2
283,395,3,3
283,396,3,9
283,398,3,5
283,399,3,9
283,402,3,6
283,403,3,8
283,404,3,8
283,408,3,3
283,409,3,3
283,412,3,0
283,413,3,7
283,415,3,9
283,416,3,6
283,421,3,2
283,422,3,5
283,423,3,0
283,424,3,2
283,426,3,5
283,427,3,2
283,428,3,3
283,431,3,7
283,434,3,0
283,435,3,6
283,438,3,2
283,440,3,7
283,441,3,1
283,445,3,1
283,446,3,4
283,447,3,7
283,449,3,2
283,450,3,7
283,451,3,3
283,452,3,6
283,453,3,2
283,454,3,0
283,455,3,1
283,457,3,4
283,460,3,6
283,461,3,7
283,462,3,6
283,463,3,5
283,465,3,3
283,466,3,4
283,469,3,5
283,470,3,9
283,471,3,8
283,473,3,5
283,474,3,6
283,476,3,6
283,477,3,5
283,479,3,9
283,480,3,6
283,482,3,5
283,483,3,9
283,485,3,0
283,486,3,2
283,487,3,0
283,490,3,1
283,492,3,4
283,494,3,9
283,496,3,2
283,497,3,7
283,498,3,1
283,499,3,9
283,502,3,1
283,504,3,9
283,506,3,7
283,509,3,8
283,511,3,5
283,514,3,3
283,516,3,2
283,517,3,8
283,519,3,8
283,521,3,8
283,522,3,1
283,523,3,0
283,526,3,4
283,528,3,7
283,529,3,9
283,531,3,3
283,533,3,9
283,535,3,9
283,536,3,1
283,537,3,9
283,538,3,7
283,542,3,8
283,543,3,5
283,545,3,4
283,547,3,3
283,548,3,6
284,285,7,3
284,288,7,4
284,289,7,6
284,290,7,5
284,291,7,9
284,292,7,6
284,293,7,3
284,296,7,4
284,297,7,1
284,298,7,5
284,299,7,1
284,300,7,4
284,301,7,2
284,302,7,3
284,306,7,2
284,308,7,0
284,310,7,1
284,314,7,8
284,315,7,1
284,317,7,0
284,319,7,5
284,320,7,4
284,321,7,7
284,324,7,1
284,326,7,7
284,327,7,2
284,331,7,0
284,333,7,4
284,335,7,4
284,336,7,6
284,337,7,9
284,338,7,2
284,340,7,5
284,341,7,2
284,344,7,6
284,345,7,4
284,346,7,7
284,348,7,8
284,351,7,7
284,354,7,3
284,355,7,0
284,356,7,5
284,357,7,1
284,358,7,8
284,359,7,3
284,360,7,1
284,362,7,3
284,363,7,2
284,364,7,7
284,365,7,7
284,367,7,5
284,369,7,0
284,370,7,0
284,375,7,4
284,376,7,9
284,378,7,5
284,383,7,0
284,384,7,4
284,385,7,4
284,386,7,0
284,387,7,6
284,388,7,5
284,390,7,0
284,391,7,6
284,392,7,3
284,394,7,2
284,395,7,3
284,396,7,9
284,399,7,9
284,402,7,6
284,403,7,8
284,404,7,8
284,405,7,9
284,406,7,9
284,407,7,4
284,410,7,0
284,411,7,8
284,413,7,7
284,415,7,9
284,416,7,6
284,418,7,4
284,419,7,9
284,421,7,2
284,423,7,0
284,426,7,5
284,428,7,3
284,431,7,7
284,433,7,7
284,434,7,0
284,435,7,6
284,436,7,0
284,438,7,2
284,440,7,7
284,441,7,1
284,442,7,9
284,444,7,2
284,445,7,1
284,446,7,4
284,449,7,2
284,452,7,6
284,454,7,0
284,455,7,1
284,456,7,8
284,457,7,4
284,458,7,4
284,459,7,7
284,460,7,6
284,461,7,7
284,463,7,5
284,464,7,0
284,465,7,3
284,467,7,4
284,468,7,3
284,471,7,8
284,472,7,6
284,473,7,5
284,475,7,1
284,476,7,6
284,477,7,5
284,478,7,0
284,479,7,9
284,481,7,0
284,482,7,5
284,486,7,2
284,487,7,0
284,490,7,1
284,491,7,4
284,492,7,4
284,493,7,8
284,494,7,9
284,496,7,2
284,497,7,7
284,499,7,9
284,501,7,9
284,504,7,9
284,506,7,7
284,507,7,0
284,508,7,9
284,509,7,8
284,510,7,7
284,512,7,5
284,513,7,6
284,520,7,8
284,523,7,0
284,524,7,1
284,527,7,5
284,528,7,7
284,530,7,3
284,534,7,5
284,538,7,7
284,540,7,8
284,541,7,9
284,543,7,5
284,544,7,4
284,546,7,5
284,547,7,3
284,549,7,4
285,287,3,9
285,288,3,4
285,289,3,6
285,290,3,5
285,295,3,4
285,296,3,4
285,298,3,5
285,301,3,2
285,304,3,1
285,305,3,3
285,308,3,0
285,309,3,3
285,310,3,1
285,312,3,2
285,313,3,3
285,315,3,1
285,316,3,2
285,319,3,5
285,320,3,4
285,321,3,7
285,324,3,1
285,325,3,6
285,326,3,7
285,327,3,2
285,328,3,3
285,329,3,5
285,330,3,0
285,332,3,8
285,334,3,9
285,337,3,9
285,338,3,2
285,339,3,5
285,343,3,8
285,347,3,8
285,348,3,8
285,350,3,7
285,354,3,3
285,355,3,0
285,357,3,1
285,359,3,3
285,362,3,3
285,363,3,2
285,364,3,7
285,366,3,3
285,367,3,5
285,368,3,4
285,369,3,0
285,370,3,0
285,371,3,7
285,372,3,0
285,374,3,8
285,376,3,9
285,377,3,1
285,380,3,4
285,383,3,0
285,384,3,4
285,387,3,6
285,388,3,5
285,390,3,0
285,391,3,6
285,394,3,2
285,397,3,8
285,401,3,2
285,402,3,6
285,403,3,8
285,405,3,9
285,406,3,9
285,407,3,4
285,408,3,3
285,409,3,3
285,410,3,0
285,411,3,8
285,415,3,9
285,416,3,6
285,417,3,4
285,421,3,2
285,423,3,0
285,425,3,4
285,426,3,5
285,429,3,1
285,430,3,1
285,431,3,7
285,432,3,0
285,437,3,5
285,438,3,2
285,439,3,6
285,442,3,9
285,443,3,3
285,445,3,1
285,447,3,7
285,449,3,2
285,450,3,7
285,451,3,3
285,453,3,2
285,456,3,8
285,460,3,6
285,462,3,6
285,463,3,5
285,466,3,4
285,468,3,3
285,469,3,5
285,470,3,9
285,471,3,8
285,473,3,5
285,475,3,1
285,476,3,6
285,477,3,5
285,478,3,0
285,479,3,9
285,481,3,0
285,483,3,9
285,485,3,0
285,487,3,0
285,488,3,5
285,489,3,7
285,490,3,1
285,491,3,4
285,492,3,4
285,495,3,9
285,496,3,2
285,497,3,7
285,498,3,1
285,499,3,9
285,500,3,1
285,502,3,1
285,503,3,4
285,506,3,7
285,508,3,9
285,509,3,8
285,510,3,7
285,512,3,5
285,515,3,7
285,517,3,8
285,519,3,8
285,520,3,8
285,521,3,8
285,523,3,0
285,524,3,1
285,527,3,5
285,528,3,7
285,531,3,3
285,533,3,9
285,535,3,9
285,536,3,1
285,537,3,9
285,538,3,7
285,540,3,8
285,541,3,9
285,545,3,4
285,546,3,5
285,548,3,6
285,549,3,4
286,287,4,9
286,289,4,6
286,291,4,9
286,293,4,3
286,294,4,0
286,296,4,4
286,297,4,1
286,299,4,1
286,300,4,4
286,301,4,2
286,302,4,3
286,303,4,5
286,304,4,1
286,305,4,3
286,307,4,3
286,311,4,8
286,312,4,2
286,315,4,1
286,317,4,0
286,319,4,5
286,321,4,7
286,323,4,3
286,324,4,1
286,325,4,6
286,326,4,7
286,329,4,5
286,331,4,0
286,332,4,8
286,333,4,4
286,334,4,9
286,337,4,9
286,339,4,5
286,340,4,5
286,342,4,4
286,344,4,6
286,345,4,4
286,347,4,8
286,350,4,7
286,351,4,7
286,352,4,6
286,354,4,3
286,356,4,5
286,357,4,1
286,362,4,3
286,363,4,2
286,364,4,7
286,366,4,3
286,367,4,5
286,368,4,4
286,369,4,0
286,370,4,0
286,372,4,0
286,373,4,5
286,375,4,4
286,378,4,5
286,379,4,3
286,382,4,1
286,383,4,0
286,386,4,0
286,387,4,6
286,389,4,1
286,391,4,6
286,392,4,3
286,395,4,3
286,396,4,9
286,397,4,8
286,398,4,5
286,399,4,9
286,400,4,9
286,402,4,6
286,404,4,8
286,405,4,9
286,409,4,3
286,410,4,0
286,412,4,0
286,413,4,7
286,414,4,8
286,415,4,9
286,416,4,6
286,417,4,4
286,418,4,4
286,419,4,9
286,420,4,6
286,421,4,2
286,422,4,5
286,425,4,4
286,427,4,2
286,429,4,1
286,430,4,1
286,431,4,7
286,432,4,0
286,433,4,7
286,435,4,6
286,436,4,0
286,437,4,5
286,442,4,9
286,443,4,3
286,444,4,2
286,446,4,4
286,447,4,7
286,448,4,8
286,450,4,7
286,451,4,3
286,452,4,6
286,453,4,2
286,456,4,8
286,457,4,4
286,458,4,4
286,462,4,6
286,467,4,4
286,469,4,5
286,470,4,9
286,474,4,6
286,475,4,1
286,478,4,0
286,480,4,6
286,481,4,0
286,484,4,1
286,487,4,0
286,488,4,5
286,490,4,1
286,492,4,4
286,493,4,8
286,495,4,9
286,497,4,7
286,498,4,1
286,499,4,9
286,501,4,9
286,503,4,4
286,506,4,7
286,507,4,0
286,508,4,9
286,509,4,8
286,510,4,7
286,511,4,5
286,514,4,3
286,515,4,7
286,517,4,8
286,519,4,8
286,521,4,8
286,524,4,1
286,526,4,4
286,527,4,5
286,529,4,9
286,530,4,3
286,531,4,3
286,532,4,3
286,534,4,5
286,535,4,9
286,536,4,1
286,537,4,9
286,538,4,7
286,539,4,4
286,541,4,9
286,542,4,8
286,544,4,4
286,545,4,4
286,547,4,3
286,549,4,4
287,290,9,5
287,292,9,6
287,295,9,4
287,298,9,5
287,301,9,2
287,302,9,3
287,303,9,5
287,304,9,1
287,306,9,2
287,307,9,3
287,308,9,0
287,309,9,3
287,310,9,1
287,317,9,0
287,318,9,0
287,319,9,5
287,322,9,4
287,325,9,6
287,326,9,7
287,327,9,2
287,328,9,3
287,329,9,5
287,330,9,0
287,331,9,0
287,332,9,8
287,334,9,9
287,337,9,9
287,338,9,2
287,339,9,5
287,341,9,2
287,343,9,8
287,344,9,6
287,345,9,4
287,346,9,7
287,347,9,8
287,348,9,8
287,349,9,8
287,350,9,7
287,351,9,7
287,353,9,6
287,356,9,5
287,357,9,1
287,361,9,4
287,365,9,7
287,366,9,3
287,369,9,0
287,377,9,1
287,378,9,5
287,381,9,4
287,383,9,0
287,386,9,0
287,387,9,6
287,390,9,0
287,391,9,6
287,394,9,2
287,396,9,9
287,398,9,5
287,399,9,9
287,402,9,6
287,405,9,9
287,407,9,4
287,409,9,3
287,411,9,8
287,412,9,0
287,414,9,8
287,416,9,6
287,418,9,4
287,423,9,0
287,424,9,2
287,426,9,5
287,427,9,2
287,428,9,3
287,432,9,0
287,434,9,0
287,435,9,6
287,437,9,5
287,438,9,2
287,439,9,6
287,441,9,1
287,442,9,9
